commit_hash,full_hash,short_hash,author_date,committer_date,subject,body,type,scope,description,breaking,breaking_footers,body_subject_aliases,conventional_parse_status,changed_files,changed_file_count,additions,deletions,code_line_count,test_line_count,docs_line_count,plan_line_count,transcript_line_count,fixture_line_count,fixture_or_binary_change,linked_plan_ids,linked_transcript_ids,parent_theme_ids,theme_coverage_state,total_code_lines_changed,total_test_lines_changed,total_documentation_lines_changed,total_plan_lines,total_transcript_lines,total_visible_conversation_elapsed_seconds,total_assistant_processing_seconds,total_user_response_seconds,back_and_forth_count,allocated_turn_count,unavailable_timing_count,difficulty_inputs,difficulty_score,difficulty_label,difficulty_weight_coverage,confidence_score,warning_count,first_evidence_date,last_evidence_date,link_confidence,link_evidence
633671ae999d222fba32fde71594440b8b367350,633671ae999d222fba32fde71594440b8b367350,633671a,2026-04-04T15:31:50-07:00,2026-04-04T15:31:50-07:00,fix(swifttag doc) save valid FLAC File URLrather than posix path,,,,fix(swifttag doc) save valid FLAC File URLrather than posix path,False,[],[],unparsed,Docs/Plans/Transcripts/transcript-2026-04-04-1-16-AddSwiftTagDocumentRead.md; SwiftTag/Shared/Utilities/SwiftTagDocumentPackage.swift,2,14,8,18,0,0,0,4,0,False,"[""16"", ""17""]","[""transcript-2026-04-04-1-16-AddSwiftTagDocumentRead"", ""transcript-2026-04-04-1-17-SwiftTagDocumentReadLiveFileResolution""]","[""applescript"", ""save"", ""swifttag-document"", ""tags""]",assigned,18.0,0.0,0.0,0.0,32.01086956521739,1484.0,172.0,1312.0,1.0,2.0,0,"{""assistant_processing_time"": 172.0, ""back_and_forth_count"": 1.0, ""code_lines"": 18.0, ""elapsed_time"": 1484.0, ""plan_lines"": 0.0, ""transcript_lines"": 32.01086956521739}",40.53,Moderate,1.0,1.0,1,2026-04-04,2026-04-04,1.00,one-commit analytical invariant
d0fca7dec639c9bd9845c8efb59147ccd1016e26,d0fca7dec639c9bd9845c8efb59147ccd1016e26,d0fca7d,2026-04-04T20:42:20-07:00,2026-04-04T20:42:20-07:00,fix(document): refresh live flac state for swifttag sessions,"- compare loaded `.swifttag` tracks against live FLAC files immediately after document open
- resolve track files by current path, bookmark, then saved file URL before marking them deleted
- refresh in-memory file URLs and bookmarks after successful move or rename resolution
- validate and repair exported SwiftTag document track references before saving the package
- add document read, fallback, monitor, and export regression tests

docs(plan): add the live file resolution plan and transcript for the implemented change",fix,document,refresh live flac state for swifttag sessions,False,[],"[""docs(plan): add the live file resolution plan and transcript for the implemented change""]",parsed,Docs/Plans/17-SwiftTagDocumentReadLiveFileResolution.md; Docs/Plans/Transcripts/transcript-2026-04-04-1-17-SwiftTagDocumentReadLiveFileResolution.md; SwiftTag/ContentView.swift; SwiftTag/Features/TagEditor/TagEditorViewModel.swift; SwiftTag/Shared/Utilities/TrackFileMonitor.swift; SwiftTagTests/SwiftTagDocumentTests.swift,6,1064,110,297,289,0,208,380,0,False,"[""16"", ""17""]","[""transcript-2026-04-04-1-17-SwiftTagDocumentReadLiveFileResolution""]","[""applescript"", ""diff"", ""save"", ""swifttag-document"", ""tags""]",assigned,297.0,289.0,0.0,208.0,105.32608695652172,4139.0,1315.0,2824.0,3.0,6.0,0,"{""assistant_processing_time"": 1315.0, ""back_and_forth_count"": 3.0, ""code_lines"": 297.0, ""elapsed_time"": 4139.0, ""plan_lines"": 208.0, ""transcript_lines"": 105.32608695652172}",75.79,Very High,1.0,1.0,0,2026-04-04,2026-04-04,1.00,one-commit analytical invariant
bc1eaf01993b5f6ef2cc64eef0f6dd4fe66824de,bc1eaf01993b5f6ef2cc64eef0f6dd4fe66824de,bc1eaf0,2026-04-05T00:19:03-07:00,2026-04-05T00:19:03-07:00,fix(window): restore swifttag document reopen after closing its window,"- add a File > Close command bound to cmd-w and route key window closes through session shutdown
- track closing editor sessions and ignore stale or closing window routes during document reopen
- reuse only live sessions that still have external-open and swifttag document handlers registered
- add coordinator tests for stale-session, closing-session, and reopen routing cases
- add an XCUI regression that opens a flac file, opens a swifttag document, closes it,
  and reopens the same document through NSWorkspace

docs(transcript) add the conversation transcript for the swifttag reopen investigation",fix,window,restore swifttag document reopen after closing its window,False,[],[],parsed,Docs/Plans/Transcripts/transcript-2026-04-05-1-SwiftTagDocumentReopenFix.md; SwiftTag/ContentView.swift; SwiftTag/Shared/Utilities/EditorWindowCoordinator.swift; SwiftTag/SwiftTagApp.swift; SwiftTagTests/SwiftTagTests.swift; SwiftTagUITests/SwiftTagUITests.swift,6,1189,17,279,577,0,0,350,0,False,"[""16""]","[""transcript-2026-04-05-1-SwiftTagDocumentReopenFix""]","[""applescript"", ""diff"", ""swifttag-document"", ""tags""]",assigned,279.0,577.0,0.0,0.0,354.00000000000006,5825.0,4654.0,1171.0,6.0,12.0,0,"{""assistant_processing_time"": 4654.0, ""back_and_forth_count"": 6.0, ""code_lines"": 279.0, ""elapsed_time"": 5825.0, ""plan_lines"": 0.0, ""transcript_lines"": 354.00000000000006}",75.0,Very High,1.0,1.0,0,2026-04-05,2026-04-05,1.00,one-commit analytical invariant
575c54bdaeb6d9eda3326eedccc6e2395422094e,575c54bdaeb6d9eda3326eedccc6e2395422094e,575c54b,2026-04-05T17:26:21-07:00,2026-04-05T17:26:21-07:00,fix(track-status): preserve dirty status when adding flac files,"- sync saved-state snapshots only for newly appended tracks during additive FLAC import
- add track status icon accessibility id and label for UI verification
- materialize UI test FLAC files into the app container caches directory for add, load, and open flows
- add unit and UI regressions covering dirty-status preservation and sandbox-safe menu import

docs(guide): document the materialized FLAC fixture workflow in the testing guide

docs(transcript): add the session transcript for the add-track status fix",fix,track-status,preserve dirty status when adding flac files,False,[],"[""docs(guide): document the materialized FLAC fixture workflow in the testing guide"", ""docs(transcript): add the session transcript for the add-track status fix""]",parsed,Docs/Guides/testing-guide.md; Docs/Plans/Transcripts/transcript-2026-04-05-1-SwiftTagDocumentReopenFix.md; Docs/Plans/Transcripts/transcript-2026-04-05-2-AddFlacStatusUpdateFix.md; SwiftTag/ContentView.swift; SwiftTag/Features/TagEditor/TagEditorTrackFileView.swift; SwiftTag/Features/TagEditor/TagEditorViewModel.swift; SwiftTag/SwiftTagApp.swift; SwiftTagTests/SwiftTagTests.swift; SwiftTagUITests/SwiftTagUITests.swift,9,455,40,117,124,40,0,214,0,False,[],"[""transcript-2026-04-05-1-SwiftTagDocumentReopenFix"", ""transcript-2026-04-05-2-AddFlacStatusUpdateFix""]","[""applescript"", ""diff"", ""picture"", ""save"", ""settings"", ""swifttag-document"", ""tags""]",assigned,117.0,124.0,40.0,0.0,209.00000000000003,6246.0,2181.0,4065.0,8.0,16.0,0,"{""assistant_processing_time"": 2181.0, ""back_and_forth_count"": 8.0, ""code_lines"": 117.0, ""elapsed_time"": 6246.0, ""plan_lines"": 0.0, ""transcript_lines"": 209.00000000000003}",68.1,High,1.0,1.0,0,2026-04-05,2026-04-05,1.00,one-commit analytical invariant
41e60a87d8b66f2a9ba012f5c5d11b525ab7c759,41e60a87d8b66f2a9ba012f5c5d11b525ab7c759,41e60a8,2026-04-06T15:54:34-07:00,2026-04-06T15:54:34-07:00,feat(tag-editor): add/update window title text,"- derive ContentView navigation title, subtitle, and document URL from editor session state
- add unit and UI coverage for empty, import, open, save, and reopen document flows
- drive Save SwiftTag Document UI coverage through the real save panel in container caches
- count external tag and picture differences in reopened document navigation subtitles
- normalize live picture snapshots to avoid false picture diffs after opening .swifttag files

docs(plan): add plan 18-UpdateWindowTitleText.md and its transcript for the window title text work",feat,tag-editor,add/update window title text,False,[],"[""docs(plan): add plan 18-UpdateWindowTitleText.md and its transcript for the window title text work""]",parsed,Docs/Plans/18-UpdateWindowTitleText.md; Docs/Plans/Transcripts/transcript-2026-04-06-1-18-UpdateWindowTitleText.md; SwiftTag/ContentView.swift; SwiftTag/Features/TagEditor/TagEditorViewModel.swift; SwiftTag/SwiftTagApp.swift; SwiftTagTests/SwiftTagDocumentTests.swift; SwiftTagTests/SwiftTagTests.swift; SwiftTagUITests/SwiftTagUITests.swift,8,1583,18,241,738,0,250,372,0,False,"[""18""]","[""transcript-2026-04-06-1-18-UpdateWindowTitleText""]","[""applescript"", ""diff"", ""picture"", ""save"", ""swifttag-document"", ""tags""]",assigned,241.0,738.0,0.0,250.0,372.0,60169.0,6889.0,53280.0,12.0,24.0,0,"{""assistant_processing_time"": 6889.0, ""back_and_forth_count"": 12.0, ""code_lines"": 241.0, ""elapsed_time"": 60169.0, ""plan_lines"": 250.0, ""transcript_lines"": 372.0}",88.99,Very High,1.0,1.0,0,2026-04-06,2026-04-06,1.00,one-commit analytical invariant
a41be8a2ef85b234f33f4003a47fd3d0117b6e83,a41be8a2ef85b234f33f4003a47fd3d0117b6e83,a41be8a,2026-04-06T20:29:05-07:00,2026-04-06T20:29:05-07:00,fix(routing): open unassociated swifttag documents in new windows,"- stop routing new `.swifttag` opens into unused editor sessions
- keep bringing the existing associated session forward for reopened documents
- remove the unused empty-session routing helper from the coordinator
- update coordinator tests to expect new sessions for unassociated document opens

test(ui): update save pictures ui interactions

- change the relaunch persistence test to send option-command-s for `Save Pictures`
- update the file menu read-only command assertion to expect `Add FLAC files (read-only)...`

docs(transcript): add reuse-empty-editor conversation transcripts

- add transcript files for the April 6 empty-window routing investigation",fix,routing,open unassociated swifttag documents in new windows,False,[],"[""test(ui): update save pictures ui interactions"", ""docs(transcript): add reuse-empty-editor conversation transcripts""]",parsed,Docs/Plans/Transcripts/transcript-2026-04-06-2-ReuseEmptyEditorIssue.md; Docs/Plans/Transcripts/transcript-2026-04-06-3-ReuseEmptyEditorIssue.md; SwiftTag/Shared/Utilities/EditorWindowCoordinator.swift; SwiftTagTests/SwiftTagTests.swift; SwiftTagUITests/SwiftTagUITests.swift,5,360,46,35,80,0,0,291,0,False,[],"[""transcript-2026-04-06-2-ReuseEmptyEditorIssue"", ""transcript-2026-04-06-3-ReuseEmptyEditorIssue""]","[""applescript"", ""picture"", ""project"", ""save"", ""swifttag-document"", ""tags""]",assigned,35.0,80.0,0.0,0.0,291.0,7633.0,3046.0,4587.0,7.0,15.0,0,"{""assistant_processing_time"": 3046.0, ""back_and_forth_count"": 7.0, ""code_lines"": 35.0, ""elapsed_time"": 7633.0, ""plan_lines"": 0.0, ""transcript_lines"": 291.0}",63.68,High,1.0,1.0,0,2026-04-06,2026-04-06,1.00,one-commit analytical invariant
19369540b1a2f92b3ab4fd1cedb4db7cefe41498,19369540b1a2f92b3ab4fd1cedb4db7cefe41498,1936954,2026-04-06T21:32:02-07:00,2026-04-06T21:32:02-07:00,fix(editor): preserve track title editing and queued finder opens,"- keep the track title field focused while editing table rows
- remove the table status refresh identity reset and related view plumbing
- allow inactive finder opens to create a new session when a window action already exists
- update track file inspector tests for the removed track view initializer argument
- compare loaded picture fields explicitly in the document reader test to avoid actor isolation warnings

test(ui): add regression for track title focus loss

- verify renaming a track in the table keeps the edited value after the first text change

docs(transcript): add transcript for test bug fixes

- add the April 6 transcript covering the staged test and editor fixes",fix,editor,preserve track title editing and queued finder opens,False,[],"[""test(ui): add regression for track title focus loss"", ""docs(transcript): add transcript for test bug fixes""]",parsed,Docs/Plans/Transcripts/transcript-2026-04-06-4-TestBugFixes.md; SwiftTag/ContentView.swift; SwiftTag/Features/TagEditor/TagEditorTrackFileView.swift; SwiftTag/Features/TagEditor/TagEditorView.swift; SwiftTag/Shared/Utilities/EditorWindowCoordinator.swift; SwiftTagTests/SwiftTagDocumentTests.swift; SwiftTagTests/TrackStatusViewInspectorTests.swift; SwiftTagUITests/SwiftTagUITests.swift,8,177,28,27,29,0,0,149,0,False,[],"[""transcript-2026-04-06-4-TestBugFixes""]","[""applescript"", ""diff"", ""picture"", ""project"", ""swifttag-document"", ""tags""]",assigned,27.0,29.0,0.0,0.0,149.0,2175.0,683.0,1492.0,5.0,10.0,0,"{""assistant_processing_time"": 683.0, ""back_and_forth_count"": 5.0, ""code_lines"": 27.0, ""elapsed_time"": 2175.0, ""plan_lines"": 0.0, ""transcript_lines"": 149.0}",53.0,High,1.0,1.0,0,2026-04-06,2026-04-06,1.00,one-commit analytical invariant
ac6148bb93aa6651ba5884d968f1821e107eef34,ac6148bb93aa6651ba5884d968f1821e107eef34,ac6148b,2026-04-07T01:01:05-07:00,2026-04-07T01:01:05-07:00,fix(track-monitoring): refresh bookmark-backed filenames after rename and delete,"- use Track.displayFileName for track file cells and save status fallback labels
- re-arm monitoring when a track's source URL or bookmark data changes in ContentView
- resolve monitor currentPath updates while bookmark access is active before refreshing state
- add a debug SIGTRAP on EPERM from monitor open() failures in debug builds
- add UI tests for add-file rename/delete, saved-document rename/delete, and reopen flows

docs(transcript): add bookmark resolution/track file monitoring transcript",fix,track-monitoring,refresh bookmark-backed filenames after rename and delete,False,[],"[""docs(transcript): add bookmark resolution/track file monitoring transcript""]",parsed,Docs/Plans/Transcripts/transcript-2026-04-07-1-TrackFileMonitoringFix.md; SwiftTag/ContentView.swift; SwiftTag/Features/TagEditor/TagEditorTrackFileView.swift; SwiftTag/Features/TagEditor/TagEditorViewModel.swift; SwiftTag/Shared/Models/Track.swift; SwiftTag/Shared/Utilities/TrackFileMonitor.swift; SwiftTagUITests/SwiftTagUITests.swift,7,1028,54,263,549,0,0,270,0,False,[],"[""transcript-2026-04-07-1-TrackFileMonitoringFix""]","[""applescript"", ""diff"", ""save"", ""swifttag-document"", ""tags""]",assigned,263.0,549.0,0.0,0.0,270.0,10666.0,6700.0,3966.0,6.0,12.0,0,"{""assistant_processing_time"": 6700.0, ""back_and_forth_count"": 6.0, ""code_lines"": 263.0, ""elapsed_time"": 10666.0, ""plan_lines"": 0.0, ""transcript_lines"": 270.0}",75.26,Very High,1.0,1.0,0,2026-04-07,2026-04-07,1.00,one-commit analytical invariant
ec63010015b0d8b4b08f578fb82c8526ce872cc6,ec63010015b0d8b4b08f578fb82c8526ce872cc6,ec63010,2026-04-07T12:36:18-07:00,2026-04-07T12:36:18-07:00,fix(document): ignore equivalent multi-picture ordering after reopen,"- share picture canonicalization between live diff checks and SwiftTag document packaging
- route UI test FLAC overrides through a shared writer that can apply picture profiles
- add document and UI regressions for reopened .swifttag files with reordered front covers

docs(transcript): add transcript for the document picture diff fix session",fix,document,ignore equivalent multi-picture ordering after reopen,False,[],"[""docs(transcript): add transcript for the document picture diff fix session""]",parsed,Docs/Plans/Transcripts/transcript-2026-04-07-2-DocumentPictureDiffFix.md; SwiftTag/ContentView.swift; SwiftTag/Features/TagEditor/TagEditorViewModel.swift; SwiftTag/FlacMetadataService.swift; SwiftTag/Shared/Utilities/SwiftTagDocumentPackage.swift; SwiftTag/SwiftTagApp.swift; SwiftTagTests/SwiftTagDocumentTests.swift; SwiftTagUITests/SwiftTagUITests.swift,8,479,62,251,167,0,0,123,0,False,[],"[""transcript-2026-04-07-2-DocumentPictureDiffFix""]","[""applescript"", ""diff"", ""flac-lib"", ""picture"", ""save"", ""swifttag-document"", ""tags""]",assigned,251.0,167.0,0.0,0.0,123.0,2433.0,2433.0,0.0,4.0,8.0,0,"{""assistant_processing_time"": 2433.0, ""back_and_forth_count"": 4.0, ""code_lines"": 251.0, ""elapsed_time"": 2433.0, ""plan_lines"": 0.0, ""transcript_lines"": 123.0}",66.18,High,1.0,1.0,0,2026-04-07,2026-04-07,1.00,one-commit analytical invariant
126cc0a4b597443b882c65566c53e996d2cc62d2,126cc0a4b597443b882c65566c53e996d2cc62d2,126cc0a,2026-04-07T17:22:49-07:00,2026-04-07T17:22:49-07:00,fix(tag-editor): preserve picture spec mismatches in save checks,"- compare picture records without recomputing image metadata in saveability checks
- keep normalized canonicalization behavior for snapshot and export paths
- restore the picture spec mismatch regression test and related document picture tests",fix,tag-editor,preserve picture spec mismatches in save checks,False,[],[],parsed,SwiftTag/Features/TagEditor/TagEditorViewModel.swift,1,7,3,10,0,0,0,0,0,False,[],[],"[""picture"", ""save"", ""swifttag-document"", ""tags""]",assigned,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 10.0, ""elapsed_time"": null, ""plan_lines"": 0.0, ""transcript_lines"": 0.0}",8.8,Low,0.7,1.0,0,2026-04-07,2026-04-07,1.00,one-commit analytical invariant
27b4d85ec22c4165acb415ef3929bd10d4c35202,27b4d85ec22c4165acb415ef3929bd10d4c35202,27b4d85,2026-04-07T23:56:05-07:00,2026-04-07T23:56:05-07:00,feat(save): add SwiftTag document follow-on save options,"- add default-off save settings and a window-scoped follow-on Command-S flow for referenced or new
  SwiftTag documents
- reuse the SwiftTag document save path after successful FLAC saves and report follow-on document
  errors without treating the FLAC save as failed
- add decision tests and focused macOS UI coverage for auto-save, prompting, suppression, and
  follow-on save failures

docs(plan): add plan 19 and transcript documents and ignore VS Code workspace settings",feat,save,add SwiftTag document follow-on save options,False,[],"[""docs(plan): add plan 19 and transcript documents and ignore VS Code workspace settings""]",parsed,.gitignore; Docs/Plans/19-AddSwiftTagDocumentSaveOptions.md; Docs/Plans/Transcripts/transcript-2026-04-07-3-19-AddSwiftTagDocumentSaveOptions.md; SwiftTag/ContentView.swift; SwiftTag/Features/Settings/GeneralSettingsView.swift; SwiftTag/Shared/Models/SaveSettings.swift; SwiftTag/SwiftTagApp.swift; SwiftTagTests/SwiftTagTests.swift; SwiftTagUITests/SwiftTagUITests.swift,9,1011,34,233,447,0,263,98,0,False,"[""19"", ""20"", ""22""]","[""transcript-2026-04-07-3-19-AddSwiftTagDocumentSaveOptions""]","[""applescript"", ""picture"", ""save"", ""settings"", ""swifttag-document"", ""tags""]",assigned,233.0,447.0,0.0,263.0,318.00000000000006,18821.0,4631.0,14190.0,6.0,12.0,0,"{""assistant_processing_time"": 4631.0, ""back_and_forth_count"": 6.0, ""code_lines"": 233.0, ""elapsed_time"": 18821.0, ""plan_lines"": 263.0, ""transcript_lines"": 318.00000000000006}",85.22,Very High,1.0,1.0,0,2026-04-07,2026-04-07,1.00,one-commit analytical invariant
